,Z,S,K,l,b,Q_t_hat,d_ijk
336,290970101003010,1,0,34612.0,19.0,4.025175389005092e-05,32.50067731919628
337,290970101003010,1,1,34594.20704,0.0,4.009639322169716e-05,32.49039398217374
338,290970101003010,1,2,22820.7348,0.0,4.0256972102657386e-05,25.326311365326536
339,290970101003010,1,3,6601.316183,0.0,4.0221088838321485e-05,15.748773371576325
340,290970101003011,1,0,20787.6,14.0,4.026106232641783e-05,26.672969661961083
341,290970101003011,1,1,20776.91374,0.0,4.0255971008314736e-05,26.664530236023307
342,290970101003011,1,2,13705.89121,0.0,4.015772729957877e-05,20.785041737065885
343,290970101003011,1,3,3964.680466,0.0,4.02480671479785e-05,12.92485538778005
344,290970101003012,1,0,19618.0,17.0,4.015364593887186e-05,34.4525858133664
345,290970101003012,1,1,19607.91499,0.0,4.019550042349504e-05,34.44168488272619
346,290970101003012,1,2,12934.73868,0.0,3.92495155494897e-05,26.84734557853445
347,290970101003012,1,3,3741.61045,0.0,3.95499146626753e-05,16.69460487628555
348,290970101003013,1,0,60285.4,16.0,4.023573661760901e-05,41.68069319356574
349,290970101003013,1,1,60254.40913,0.0,3.963182542068395e-05,41.667505261394616
350,290970101003013,1,2,39747.98121,0.0,3.906503760846384e-05,32.47988352195448
351,290970101003013,1,3,11497.83273,0.0,3.991872962562234e-05,20.1971111114755
352,290970101003014,1,0,33721.2,10.0,4.023954834592294e-05,27.019371865363144
353,290970101003014,1,1,33703.86497,0.0,4.023557809291459e-05,27.010822832720542
354,290970101003014,1,2,22233.40351,0.0,3.984414192831472e-05,21.054977347464753
355,290970101003014,1,3,6431.419833,0.0,3.980106748167226e-05,13.09271065234689
356,290970101003015,1,0,23837.4,14.0,4.0221716720280266e-05,27.94311107443542
357,290970101003015,1,1,23825.14593,0.0,4.0177927338401766e-05,27.934269769287546
358,290970101003015,1,2,15716.71627,0.0,4.011823822325455e-05,21.774805629494203
359,290970101003015,1,3,4546.348503,0.0,3.981064682724777e-05,13.540324691983482
360,290970101003016,1,0,18910.8,19.0,3.958539282348371e-05,47.23338377638942
361,290970101003016,1,1,18901.07854,0.0,3.995779071773399e-05,47.218438952503
362,290970101003016,1,2,12468.46041,0.0,3.968874562475183e-05,36.806844752678316
363,290970101003016,1,3,3606.730905,0.0,3.4517281174061954e-05,22.887764749489186
364,290970101003017,1,0,21107.2,17.0,3.808020043694491e-05,32.22983834153631
365,290970101003017,1,1,21096.34944,0.0,4.0261937043572794e-05,32.21964069851622
366,290970101003017,1,2,13916.61313,0.0,4.0029217896267455e-05,25.115258773104642
367,290970101003017,1,3,4025.635645,0.0,4.027689232845815e-05,15.617533593652617
368,290970101003018,1,0,21828.0,17.0,4.021185627337373e-05,35.56395954928144
369,290970101003018,1,1,21816.7789,0.0,4.01846887451092e-05,35.552706978707015
370,290970101003018,1,2,14391.85829,0.0,4.019642217442265e-05,27.713388985736884
371,290970101003018,1,3,4163.109027,0.0,3.987617451419533e-05,17.233140516943287
372,290970101003019,1,0,21426.8,22.0,3.999808313307178e-05,20.322262599589397
373,290970101003019,1,1,21415.78514,0.0,4.0222011579352686e-05,20.315832556623917
374,290970101003019,1,2,14127.33504,0.0,3.896447537000738e-05,15.836222278860348
375,290970101003019,1,3,4086.590824,0.0,3.760682796676381e-05,9.847508866985699
376,290970101003020,1,0,24248.8,24.0,4.013356842067403e-05,24.386715119507276
377,290970101003020,1,1,24236.33444,0.0,4.026079523739476e-05,24.378999070149103
378,290970101003020,1,2,15987.96469,0.0,4.020606902859539e-05,19.00346673157105
379,290970101003020,1,3,4624.812084,0.0,3.934005294721679e-05,11.817010640075898
380,290970101003021,1,0,19754.0,20.0,3.960990815148549e-05,24.767757543249576
381,290970101003021,1,1,19743.84508,0.0,4.016015731394118e-05,24.75992093215252
382,290970101003021,1,2,13024.40758,0.0,3.9888618002747835e-05,19.300395900612514
383,290970101003021,1,3,3767.548824,0.0,4.0270718190839826e-05,12.001651431797287
384,290970101003022,1,0,23290.0,14.0,4.011386588803826e-05,12.47047932247529
385,290970101003022,1,1,23278.02733,0.0,4.019057576207421e-05,12.466533615581657
386,290970101003022,1,2,15355.79895,0.0,4.01878645228995e-05,9.717681850619032
387,290970101003022,1,3,4441.946548,0.0,4.023316156800348e-05,6.042789532066619
388,290970101003023,1,0,39161.2,27.0,3.975589275285032e-05,30.038844405018075
389,290970101003023,1,1,39141.06843,0.0,3.957894224061719e-05,30.02933999800997
390,290970101003023,1,2,25820.15947,0.0,3.986493429785849e-05,23.407916055069485
391,290970101003023,1,3,7468.954793,0.0,4.026677170523789e-05,14.555849043645134
392,290970101003024,1,0,23395.4,16.0,3.9557649447188635e-05,22.35448885954834
393,290970101003024,1,1,23383.37315,0.0,4.019621141252869e-05,22.347415816295815
394,290970101003024,1,2,15425.29235,0.0,3.977781691466602e-05,17.419844504679155
395,290970101003024,1,3,4462.048787,0.0,3.7612145185052814e-05,10.832259753318025
396,290970101003025,1,0,45655.2,16.0,4.0205380983788116e-05,25.339321178863027
397,290970101003025,1,1,45631.73007,0.0,3.254514483192224e-05,25.33130372127507
398,290970101003025,1,2,30101.8494,0.0,4.021731326738724e-05,19.745789654052203
399,290970101003025,1,3,8707.512152,0.0,3.9627337836494984e-05,12.278612618384887
400,290970101003026,1,0,86115.2,6.0,4.0209028816684425e-05,4.763030296778765
401,290970101003026,1,1,86070.93083,0.0,4.019578738448245e-05,4.7615232558084895
402,290970101003026,1,2,56778.34685,0.0,4.023648712767381e-05,3.71161459634911
403,290970101003026,1,3,16424.17842,0.0,3.981711062556373e-05,2.308009890762172
404,290970101003030,1,0,24990.0,11.0,4.0221615862141165e-05,16.25781007967152
405,290970101003030,1,1,24977.15341,0.0,4.0239484370399935e-05,16.2526660459867
406,290970101003030,1,2,16476.66019,0.0,4.0126508045548815e-05,12.668977821264136
407,290970101003030,1,3,4766.176223,0.0,3.989226846939854e-05,7.878007093643804
408,290970101003031,1,0,23660.6,22.0,4.022669778321087e-05,42.587094418257216
409,290970101003031,1,1,23648.43681,0.0,4.026399596682399e-05,42.57361969364406
410,290970101003031,1,2,15600.1467,0.0,3.9848819682779756e-05,33.1862010915065
411,290970101003031,1,3,4512.628617,0.0,4.023169949379785e-05,20.63632372862881
412,290970101003032,1,0,39786.8,14.0,3.8354782011099904e-05,14.362368279517495
413,290970101003032,1,1,39766.34683,0.0,3.7451787793215764e-05,14.357823970813351
414,290970101003032,1,2,26232.6364,0.0,4.0182658508141234e-05,11.191945551126748
415,290970101003032,1,3,7588.271314,0.0,4.01970212220131e-05,6.959537516519124
416,290970101003033,1,0,18795.2,16.0,3.989937381430541e-05,11.7776749156711
417,290970101003033,1,1,18785.53797,0.0,3.884879852270133e-05,11.773948415518998
418,290970101003033,1,2,12392.24184,0.0,3.989280634873985e-05,9.177810637205823
419,290970101003033,1,3,3584.683287,0.0,4.02151384521033e-05,5.707079002435219
420,290970101003034,1,0,21950.4,18.0,4.0207711019759315e-05,16.511838362166387
421,290970101003034,1,1,21939.11598,0.0,4.0142714853817894e-05,16.50661395535174
422,290970101003034,1,2,14472.5603,0.0,3.998889355363427e-05,12.86693060096869
423,290970101003034,1,3,4186.453564,0.0,4.021643684018832e-05,8.001100954465313
424,290970101003035,1,0,26968.8,21.0,4.02647843360149e-05,16.300148126754017
425,290970101003035,1,1,26954.93617,0.0,4.005277719729435e-05,16.294990697218
426,290970101003035,1,2,17781.34267,0.0,3.999041993833185e-05,12.7019699508662
427,290970101003035,1,3,5143.579564,0.0,4.0230502179659326e-05,7.898522736863966
428,290970101003036,1,0,23837.4,16.0,4.026808377856075e-05,21.82333881433182
429,290970101003036,1,1,23825.14593,0.0,3.98149336985294e-05,21.81643382807997
430,290970101003036,1,2,15716.71627,0.0,4.022022605732079e-05,17.005943239563674
431,290970101003036,1,3,4546.348503,0.0,4.025479579463969e-05,10.574881680929261
432,290970101003037,1,0,22501.2,12.0,4.008887564644862e-05,22.253935997727474
433,290970101003037,1,1,22489.63283,0.0,4.000677876712233e-05,22.246894769466657
434,290970101003037,1,2,14835.71934,0.0,4.020155540708131e-05,17.341488197133195
435,290970101003037,1,3,4291.503978,0.0,3.3667770272989043e-05,10.783535100092065
436,290970101003038,1,0,21549.2,21.0,4.0248062394453155e-05,42.04836570770308
437,290970101003038,1,1,21538.12222,0.0,4.013672197201715e-05,42.03506144367312
438,290970101003038,1,2,14208.03705,0.0,4.0278241127519356e-05,32.76639412418357
439,290970101003038,1,3,4109.93536,0.0,3.917086362659984e-05,20.37527328003977
440,290970101003039,1,0,17918.0,26.0,3.830114390460294e-05,40.86541935786997
441,290970101003039,1,1,17908.78891,0.0,4.012587868830259e-05,40.852489385295826
442,290970101003039,1,2,11813.87744,0.0,4.000361408473785e-05,31.844577400429372
443,290970101003039,1,3,3417.380775,0.0,4.021928276021166e-05,19.802055874151353
444,290970101003040,1,0,43173.2,11.0,3.97257384932041e-05,23.11105135306567
445,290970101003040,1,1,43151.00599,0.0,4.018211562192633e-05,23.10373892864409
446,290970101003040,1,2,28465.39199,0.0,4.025711870321824e-05,18.00939951997707
447,290970101003040,1,3,8234.136826,0.0,4.005509008472193e-05,11.198865382425874
448,290970101003041,1,0,34958.8,13.0,4.014167240824693e-05,21.77385278527436
449,290970101003041,1,1,34940.82876,0.0,4.01730438795278e-05,21.766963455718212
450,290970101003041,1,2,23049.39049,0.0,4.007329089328785e-05,16.967381012192128
451,290970101003041,1,3,6667.459037,0.0,4.0185519637758145e-05,10.550902357417925
452,290970101003042,1,0,29899.6,11.0,4.023712962209114e-05,13.54817506639291
453,290970101003042,1,1,29884.22954,0.0,3.982655651456209e-05,13.543888372849436
454,290970101003042,1,2,19713.70745,0.0,4.0186622430484776e-05,10.557481519628718
455,290970101003042,1,3,5702.551524,0.0,4.026688352127428e-05,6.565005911242113
456,290970101003043,1,0,26601.6,18.0,4.026891349467312e-05,18.76986753989857
457,290970101003043,1,1,26587.92494,0.0,4.0221604553328114e-05,18.76392868328769
458,290970101003043,1,2,17539.23665,0.0,4.012439511952139e-05,14.626510855920834
459,290970101003043,1,3,5073.545954,0.0,4.027523518941733e-05,9.095268606004863
460,290970101003044,1,0,19740.4,18.0,4.007764262542677e-05,23.225442970959328
461,290970101003044,1,1,19730.25207,0.0,4.014436910189187e-05,23.218094352990093
462,290970101003044,1,2,13015.44069,0.0,4.0029636685955753e-05,18.098539745551367
463,290970101003044,1,3,3764.954986,0.0,4.027380907072788e-05,11.254295847733149
464,290970101004000,1,0,26316.0,16.0,3.390688528951623e-05,7.216544453998687
465,290970101004000,1,1,26302.47176,0.0,4.022342008534337e-05,7.2143512995535835
466,290970101004000,1,2,17350.93196,0.0,4.009553708444938e-05,5.673005169216224
467,290970101004000,1,3,5019.075369,0.0,3.9962007488438405e-05,3.569596805222271
468,290970101004001,1,0,25792.4,18.0,3.9873683131672496e-05,14.288758018917415
469,290970101004001,1,1,25779.14092,0.0,4.023769639771883e-05,14.284415570976455
470,290970101004001,1,2,17005.7067,0.0,3.8862033825253066e-05,11.232550235486533
471,290970101004001,1,3,4919.212629,0.0,4.016122757478778e-05,7.067801674308738
472,290970101004002,1,0,17952.0,24.0,3.91052570345831e-05,27.742458751014972
473,290970101004002,1,1,17942.77143,0.0,3.998307134389839e-05,27.734027635808406
474,290970101004002,1,2,11836.29467,0.0,3.94850028612496e-05,21.808652728698316
475,290970101004002,1,3,3423.865368,0.0,4.025344037937805e-05,13.72255000407591
476,290970101004003,1,0,20763.8,26.0,3.9313332321436355e-05,16.060091657626167
477,290970101004003,1,1,20753.12597,0.0,3.8994896569599425e-05,16.055210890294163
478,290970101004003,1,2,13690.19916,0.0,4.0267204952862034e-05,12.625015141430568
479,290970101004003,1,3,3960.14125,0.0,4.027263956436999e-05,7.943975435424862
480,290970101004004,1,0,21073.2,14.0,3.925226265531992e-05,20.724603572892608
481,290970101004004,1,1,21062.36692,0.0,4.022011907201104e-05,20.718305231504658
482,290970101004004,1,2,13894.1959,0.0,3.8013779739624204e-05,16.291839388683375
483,290970101004004,1,3,4019.151051,0.0,3.976137849239672e-05,10.251233006830375
484,290970101004005,1,0,19295.0,18.0,4.0093769280834845e-05,17.860947523646768
485,290970101004005,1,1,19285.08104,0.0,4.021103145985263e-05,17.855519467215395
486,290970101004005,1,2,12721.77505,0.0,4.009293446208577e-05,14.040687794896547
487,290970101004005,1,3,3680.006811,0.0,3.968016471037807e-05,8.834752092794105
488,290970101004006,1,0,24371.2,11.0,4.009466797205244e-05,15.11538038364819
489,290970101004006,1,1,24358.67152,0.0,4.002566959748723e-05,15.11078672145861
490,290970101004006,1,2,16068.6667,0.0,4.024679039139042e-05,11.882367189168427
491,290970101004006,1,3,4648.156621,0.0,4.0250294054467485e-05,7.476682763008529
492,290970101004007,1,0,26452.0,4.0,4.0269190871512514e-05,10.39182401375812
493,290970101004007,1,1,26438.40184,0.0,4.0203141837149286e-05,10.388665869820652
494,290970101004007,1,2,17440.60086,0.0,4.02142378653627e-05,8.16912744392166
495,290970101004007,1,3,5045.013743,0.0,4.024797465994638e-05,5.140219399520075
496,290970101004008,1,0,23630.0,3.0,4.024981965817463e-05,3.896934005159295
497,290970101004008,1,1,23617.85255,0.0,4.025780036170412e-05,3.895749701821927
498,290970101004008,1,2,15579.9712,0.0,4.0261245664171825e-05,3.063422790906727
499,290970101004008,1,3,4506.792483,0.0,3.931262307547505e-05,1.9275822748667135
500,290970101004009,1,0,23779.6,23.0,4.016385420239592e-05,31.391968374894297
501,290970101004009,1,1,23767.37564,0.0,4.0162634531809785e-05,31.382428149443868
502,290970101004009,1,2,15678.60699,0.0,4.027259626363017e-05,24.677572483253147
503,290970101004009,1,3,4535.324694,0.0,4.022203449497718e-05,15.527746102791623
504,290970101004010,1,0,18152.6,22.0,4.027354017212516e-05,55.67048578798991
505,290970101004010,1,1,18143.26831,0.0,4.015155816358021e-05,55.6535671662887
506,290970101004010,1,2,11968.55629,0.0,4.024847199120347e-05,43.76318272114056
507,290970101004010,1,3,3462.12447,0.0,3.9727704514656216e-05,27.536889640893833
508,290970101004011,1,0,19074.0,13.0,3.9733887603181676e-05,23.81459669819571
509,290970101004011,1,1,19064.19464,0.0,3.964465080682274e-05,23.80735928280436
510,290970101004011,1,2,12576.06309,0.0,4.0203996043979285e-05,18.72091706061151
511,290970101004011,1,3,3637.856954,0.0,4.026832265574594e-05,11.77966945758696
512,290970101004012,1,0,19747.2,4.0,4.027107948137093e-05,4.546423006019177
513,290970101004012,1,1,19737.04857,0.0,4.0082329003236154e-05,4.545041317834475
514,290970101004012,1,2,13019.92414,0.0,3.989208104584894e-05,3.573993256990682
515,290970101004012,1,3,3766.251905,0.0,4.027630441310755e-05,2.248845987316103
516,290970101004013,1,0,20046.4,22.0,3.9913188965896474e-05,14.388679403665119
517,290970101004013,1,1,20036.09476,0.0,3.998836032556719e-05,14.38430658811843
518,290970101004013,1,2,13217.19571,0.0,4.021836993151659e-05,11.311099534938636
519,290970101004013,1,3,3823.316328,0.0,4.023990886289491e-05,7.117226861036519
520,290970101004014,1,0,26418.0,18.0,3.9932717271418235e-05,17.713336387087722
521,290970101004014,1,1,26404.41932,0.0,3.949849599323422e-05,17.70795318784655
522,290970101004014,1,2,17418.18363,0.0,3.9326880954641805e-05,13.92464904985773
523,290970101004014,1,3,5038.52915,0.0,4.0092675055333025e-05,8.761737613008128
524,290970101004015,1,0,24983.2,19.0,4.0163440559249545e-05,21.433137028376123
525,290970101004015,1,1,24970.35691,0.0,3.756587279095216e-05,21.426623359079105
526,290970101004015,1,2,16472.17675,0.0,3.998764825563031e-05,16.8488253527822
527,290970101004015,1,3,4764.879304,0.0,3.9945704930995044e-05,10.6017025116073
528,290970101004016,1,0,23092.8,21.0,3.863427232777476e-05,16.08734294437557
529,290970101004016,1,1,23080.9287,0.0,4.0167918465522994e-05,16.082453894029033
530,290970101004016,1,2,15225.77905,0.0,4.023839310654828e-05,12.646437675743393
531,290970101004016,1,3,4404.335905,0.0,4.025888416858306e-05,7.957455031870473
532,290970101004017,1,0,21882.4,17.0,4.026289719642344e-05,14.583980292035573
533,290970101004017,1,1,21871.15093,0.0,4.024677795296028e-05,14.57954812377689
534,290970101004017,1,2,14427.72585,0.0,4.019443515927015e-05,11.46462771837404
535,290970101004017,1,3,4173.484377,0.0,3.952814362860256e-05,7.213830634704692
536,290970101004018,1,0,22970.4,24.0,3.998146870857578e-05,22.082626029236003
537,290970101004018,1,1,22958.59163,0.0,3.979640165089479e-05,22.07591497704817
538,290970101004018,1,2,15145.07704,0.0,3.996968829876462e-05,17.359395815209922
539,290970101004018,1,3,4380.991369,0.0,3.972518685851955e-05,10.922966224197879
540,290970101004019,1,0,20447.6,33.0,3.978445633216211e-05,25.330071033535418
541,290970101004019,1,1,20437.08852,0.0,3.962019752898736e-05,25.322373059555648
542,290970101004019,1,2,13481.71897,0.0,4.018946804354571e-05,19.912248146063263
543,290970101004019,1,3,3899.834531,0.0,3.998076926095383e-05,12.52928478640032
544,290970101004021,1,0,25602.0,25.0,3.973232038461725e-05,55.85605407394989
545,290970101004021,1,1,25588.8388,0.0,4.011405958857831e-05,55.83907905174508
546,290970101004021,1,2,16880.17024,0.0,4.0110210532974904e-05,43.90906000951415
547,290970101004021,1,3,4882.898906,0.0,3.97883564548523e-05,27.62867927303802
548,290970101004022,1,0,20386.4,21.0,3.990261647828079e-05,35.072406046433656
549,290970101004022,1,1,20375.91998,0.0,4.022039858882417e-05,35.061747312182256
550,290970101004022,1,2,13441.36796,0.0,4.022042539489633e-05,27.5708051192527
551,290970101004022,1,3,3888.162263,0.0,3.9065752638465893e-05,17.348240473769867
552,290970101004023,1,0,24582.0,18.0,3.967560325687876e-05,38.96934005159295
553,290970101004023,1,1,24569.36315,0.0,3.9629190228349914e-05,38.95749701228526
554,290970101004023,1,2,16207.6535,0.0,3.344330107818251e-05,30.634227916319176
555,290970101004023,1,3,4688.361101,0.0,4.008941964859221e-05,19.275822748649052
556,290970101004024,1,0,19584.0,25.0,3.9537485862746985e-05,53.957547763744095
557,290970101004024,1,1,19573.93247,0.0,4.000764001766796e-05,53.941149712494976
558,290970101004024,1,2,12912.32146,0.0,3.989148553591243e-05,42.41662326771115
